41.657,-55.751,29.925,-17.288,-4.3855,10.608,-10.04,24.233,-20.974,-5.9381,-4.0171,-15.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.027,-53.118,26.519,-8.8496,1.4046,19.403,-11.259,9.3687,-29.431,-9.3709,11.966,4.1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.352,-65.411,29.021,-14.743,5.5801,15.817,-16.415,6.328,-31.553,-5.1116,-1.3448,-3.8254,-1.1282,-14.744,-2.3727,-10.636,8.2282,-12.871,-23.589,17.01,37.939,29.046,0.60734,12.309,-0.69087,2.6537,5.3686,-5.8624,-2.9886,-3.2992,-5.3343,3.0461,4.0722,7.6822,-2.26,-6.1229
42.262,-61.906,26.998,-17.721,3.9803,12.575,-18.194,20.955,-12.285,-3.3138,-7.4653,-3.4387,-0.029301,-17.869,20.416,-42.228,-11.375,-34.18,-22.72,33.384,30.661,44.107,-36.839,-30.509,0.4812,7.3733,5.694,1.9147,-0.045643,8.1888,-0.32966,-5.3074,-4.6186,0.348,4.3747,-6.3868
40.975,-58.73,28.499,-18.17,-1.5593,7.5869,-18.367,26.945,-10.577,5.5565,6.0023,-5.4541,-3.4397,22.203,16.635,-8.1977,-9.2556,0.5939,-15.311,-1.4615,5.0306,16.357,7.12,-15.36,0.023272,11.437,-1.5208,10.354,-0.43267,15.015,9.7672,-11.304,-11.792,-14.216,3.058,-6.0229
43.701,-65.393,36.987,-28.25,-0.71315,6.4282,-21.643,15.752,-24.588,7.3487,-10.127,-10.335,3.5617,18.393,18.966,8.3544,8.5137,34.212,-5.7868,-17.301,-6.6387,8.0845,18.617,-18.099,-2.0471,8.6577,-9.7079,16.642,-0.27933,12.968,16.991,-8.3981,-7.2231,-16.864,8.4557,5.0851
41.912,-52.566,32.344,-13.577,3.2991,19.188,-22.346,8.1987,-22.887,-2.2642,3.5461,-8.0574,-2.8073,24.308,-9.2517,15.843,-3.8795,28.008,16.781,-14.17,-2.369,-24.024,-11.831,-24.01,-1.1855,-8.8396,-7.1583,1.253,-5.2306,-5.1674,14.457,0.26096,-7.2056,-7.7359,-5.754,6.9703
43.574,-55.792,34.559,-15.84,5.8079,23.881,-19.098,21.678,-9.45,4.6388,3.0715,-11.187,-10.581,24.367,-15.18,28.964,-15.46,16.954,46.187,-2.253,-1.7546,-20.02,14.914,-0.75881,-1.7042,-13.977,-2.4815,-6.0042,-7.9632,-16.852,4.0888,1.3749,-4.6434,-1.1014,-8.9847,10.241
39.635,-51.376,25.088,-16.454,-6.7596,12.865,-11.249,16.897,-19.331,-5.1003,-6.5125,-17.033,-2.2956,-24.982,-2.0831,-12.237,-23.422,-16.614,30.985,-7.6808,-33.439,-8.27,-19.799,10.821,-0.14737,-16.416,5.0494,-9.6217,-0.3223,-12.676,-9.2517,6.4089,9.8572,13.278,-2.4369,12.831
39.549,-53.804,33.025,-12.33,-3.4136,18.067,-4.0984,10.276,-27.243,-1.2434,2.3594,-6.2263,-5.215,-26.848,2.974,-7.6267,-21.531,-27.738,7.5553,-13.671,-14.321,-5.2992,-22.322,15.69,1.2732,-8.6926,3.0801,-9.5491,5.2982,-9.8015,-16.446,11.274,22.725,14.687,-8.0405,4.3315
