-26.769,-9.3426,0.59807,-7.5589,-3.8712,6.0769,-7.1896,-13.646,-23.751,-0.43271,6.2947,-2.1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.648,-10.686,-1.6492,-4.2922,-5.1551,0.0089039,-7.4843,-11.504,-18.376,-2.1714,1.2871,-1.5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.624,-14.286,-2.3597,-5.9739,-4.6548,2.0235,0.81532,-5.012,-9.1024,-1.6574,-11.023,-9.2757,-6.9133,-19.075,-15.966,-21.255,5.3163,-15.365,18.038,76.647,98.263,9.0645,-25.079,10.793,-1.2656,-0.92232,0.33331,-1.2416,4.9273,-1.8846,-1.1801,4.6312,-0.19422,-0.18558,0.84095,6.0568
-28.359,-14.77,-2.753,-8.7004,-0.94166,0.31118,4.5821,6.1148,5.8281,-4.2214,-6.4114,2.2096,-4.0398,-10.001,-0.43274,-18.013,9.3317,-7.7333,0.94813,45.565,45.812,15.892,0.054687,21.612,0.33277,3.353,2.8445,4.969,4.6649,-0.83483,-6,-13.138,-24.332,-8.1625,0.71941,-2.7132
-29.869,-16.838,-6.8332,-15.982,-3.3197,-1.7569,-4.204,15.867,13.279,5.1245,-2.3958,1.4167,-4.3079,0.38891,1.8829,2.7985,19.971,-5.5564,-6.3747,0.37387,-23.877,-8.8739,4.1774,19.478,2.7529,8.0682,4.042,8.7828,1.4401,3.4858,-10.543,-30.532,-43.254,-15.721,2.9444,-12.273
-28.545,-14.411,0.37114,-8.2945,-1.1568,-1.9675,-4.5005,0.83817,-6.6609,2.3836,-2.999,3.9291,0.36118,7.0331,5.2982,12.818,15.998,-9.0786,-17.794,-27.556,-60.591,-31.843,-11.031,-17.908,2.3653,4.2386,-3.7269,2.3057,-2.5491,3.5478,-11.24,-18.184,-17.924,-11.727,1.4922,-14.422
-29.685,-14.271,-2.9803,-4.7776,5.4381,0.38463,2.1693,-2.1867,-14.796,-9.3968,-10.64,-0.39642,4.6507,12.749,1.3784,7.2436,9.1841,2.7363,-25.304,-39.455,-64.803,-45.672,-4.8142,-30.814,1.1707,-0.98937,-3.9684,-5.4185,-9.2206,2.1521,-7.0042,-4.8194,5.9386,5.1543,4.9239,-4.9175
-28.271,-12.537,-2.0304,-7.8936,2.6782,-5.2989,-7.5015,1.3639,-10.43,-12.882,-7.8048,-5.838,3.3075,5.0119,-18.815,-8.7069,1.9796,5.8592,-45.785,-25.44,-23.346,-24.343,12.011,-25.352,-2.8102,-6.1493,-1.2059,-3.6118,-9.9981,-3.1237,1.6366,2.7707,15.4,16.174,5.2145,10.771
-27.681,-11.401,-4.9432,-12.561,-0.64516,1.2769,-15.356,-4.1228,-17.238,-10.079,-2.4,-9.1069,0.072536,-3.5474,-5.9024,-13.531,-19.123,-2.2648,-27.4,-24.781,-12.807,13.148,17.275,-1.3874,-3.4961,-5.819,5.2697,5.5775,-4.719,-7.9475,12.611,9.4807,15.17,16.11,3.6462,22.575
-27.893,-13.34,-8.0548,-8.7563,2.8747,0.51595,-18.631,-10.914,-17.113,-9.4472,-1.1134,-4.3918,-11.401,-15.565,2.9092,5.1467,-19.839,-22.196,-8.563,-21.039,-9.5908,19.616,3.9964,21.233,1.8872,-2.717,9.0771,9.0802,-1.7666,-4.3462,18.733,15.38,13.661,6.6669,-0.043782,15.763
