6.8398,2.0409,-25.196,-2.8195,7.9397,-2.9495,-5.3031,-0.055123,5.9706,2.3044,-3.5536,-6.1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.876,10.046,-20.343,-4.1996,5.586,-9.0107,-10.011,8.9548,7.6241,-14.193,-14.172,-10.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.029,6.8404,-23.092,-13.906,-6.3206,-11.487,-13.75,-0.59974,2.7189,-6.2787,-4.7696,-12.241,38.338,-34.773,-37.53,-78.897,-44.051,-3.4614,-14.37,-4.081,29.415,46.7,31.924,0.71402,10.683,-16.765,-16.315,-6.2587,0.63781,-4.9436,-8.3468,-0.37965,18.342,23.683,11.826,2.8469
17.447,-8.0652,-32.096,-30.003,-13.733,-2.3167,-3.3524,1.093,9.8571,10.919,2.4167,-7.3436,32.421,-58.89,-62.624,-53.49,-18.083,-14.689,-28.12,-18.846,38.943,79.393,57.255,5.3351,4.6396,-11.669,-7.5037,11.878,10.544,-7.7328,-7.7691,4.3655,12.343,9.4469,4.3704,5.7607
25.223,-6.2899,-38.084,-29.366,-4.4261,-8.0272,-15.818,1.8353,19.562,13.098,4.1142,-7.4019,37.202,-54.378,-50.265,-4.5485,12.231,-17.374,-27.674,7.5248,72.237,78.716,30.504,11.567,-9.9243,-4.5984,8.6551,20.574,16.345,-4.1117,2.3044,4.5549,-3.7664,-16.982,-7.4074,10.606
27.989,-12.834,-44.159,-23.214,-4.4029,-18.085,-23.037,-1.6858,18.674,15.815,10.013,-10.341,23.766,-48.542,-31.151,22.216,24.582,-31.708,-32.194,16.024,40.305,31.226,22.562,23.377,-14.886,0.69866,20.092,2.0489,10.22,5.3814,11.087,4.1005,-16.317,-35.335,-10.574,13.711
30.359,-17.964,-42.194,-19.574,-4.8702,-12.29,-17.744,4.552,34.429,30.632,6.684,-4.9587,-6.9559,-62.939,-9.991,-13.88,16.344,-15.51,-0.81158,1.2584,9.902,-14.128,12.234,44.721,-17.546,2.9547,19.384,-16.805,3.0042,8.8801,12.334,-6.262,-31.075,-35.695,-0.97662,13.104
26.762,-26.499,-45.617,-23.791,-1.22,-16.039,-18.486,7.7468,22.576,17.766,12.413,3.1233,-19.931,-51.116,17.701,-38.58,30.962,11.286,13.884,4.7897,-11.475,-50.862,13.518,57.311,-12.077,7.6452,14.801,-16.402,-1.781,12.008,15.181,-12.67,-19.941,-10.564,2.6219,10.58
22.359,-30.927,-42.351,-36.018,2.1545,-16.805,-18.499,-2.2518,22.562,5.0589,9.0314,8.2264,-28.682,-38.317,22.229,-58.174,24.062,5.5295,10.955,-18.168,-57.247,-58.713,30.143,60.118,-2.8744,13.176,8.2457,2.106,-3.8434,4.6368,12.632,-10.667,-9.0301,8.4181,2.7713,0.73617
22.024,-31.911,-35.23,-34.283,7.5657,-10.184,-15.718,4.111,18.87,3.1705,15.598,11.722,-25.759,-22.627,26.746,-37.645,11.818,17.811,37.826,-37.613,-25.826,0.69938,26.717,68.579,1.4268,12.875,0.30381,13.432,-5.9438,-4.7282,8.9131,-11.644,-2.0724,11.515,-3.9906,-12.549
18.387,-34.417,-36.273,-43.415,2.7679,-12.453,-13.651,-2.7139,7.6583,8.5725,20.163,20.801,-18.414,-11.302,26.715,-3.8173,6.6988,4.4118,50.377,-30.877,-28.073,2.1825,19.491,42.768,4.7792,11.918,-0.17601,19.537,0.65472,-2.5517,2.4696,-1.4827,4.9048,-1.3699,-12.153,-21.654
15.868,-36.068,-35.283,-38.915,4.3824,-9.3101,-1.9974,-10.829,17.115,16.359,20.205,31.125,-17.931,-0.2482,16.977,1.4023,9.9244,-11.796,38.739,-47.076,-36.424,-23.737,-1.1096,3.2404,6.1244,9.7318,0.87299,12.25,3.5502,-2.3635,-8.7297,10.011,-1.2057,-15.532,-13.745,-25.104
16.23,-34.499,-28.967,-35.61,7.0955,-15.036,-0.17049,-10.221,9.4029,-0.44397,16.473,19.909,-8.6997,10.084,26.233,19.99,28.282,7.5744,22.846,-20.85,-27.424,-53.345,-16.709,-15.483,4.9063,5.4149,-0.80943,2.1885,1.6558,2.9644,-10.96,11.067,4.6056,-3.6279,-9.3416,-12.91
14.137,-31.994,-30.395,-37.484,10.364,-14.79,-3.0886,-15.674,-0.21373,-4.1898,16.888,13.788,0.005886,15.339,31.352,11.701,18.777,4.4119,7.9428,7.4297,-32.179,-49.198,-23.909,-27.815,3.6279,1.2512,-1.4091,-0.71561,-2.2867,2.9551,-6.1843,10.626,9.9763,11.373,-0.07025,-0.31517
