4.6451,-8.7031,8.5049,-11.563,6.8333,-23.908,-3.2377,-14.918,-9.2309,-16.314,9.837,-6.1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1322,-9.7887,14.984,-3.4624,6.0247,-11.374,13.759,1.4338,-2.563,-14.259,-2.1205,-5.7231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20555,-12.155,13.153,-6.6616,1.5263,-1.5066,16.706,3.7855,-2.9824,-11.596,0.059051,2.7945,-14.207,-21.084,-5.6626,23.668,19.419,36.372,-13.801,-7.6434,13.562,1.3939,-16.346,17.953,2.046,0.33917,2.3848,3.7041,7.5267,-2.9701,-9.1298,-7.7753,0.81996,3.6306,9.1101,-2.8373
2.1345,-13.008,9.3278,-2.083,11.746,-6.6134,6.5241,-5.8275,4.5097,-13.097,-2.0355,-6.5777,-2.4682,-9.1524,-13.297,4.8024,21.495,-3.8586,-56.237,-43.34,-1.5203,-1.2552,13.827,5.8252,6.7053,3.5326,10.085,1.2597,1.9792,-3.4619,6.254,8.3933,3.9464,12.784,16.858,0.096157
-2.9595,-17.635,8.5016,-0.41818,13.682,-8.1024,-6.5206,-15.109,-5.9863,-16.199,1.6213,3.2067,11.464,6.2721,18.573,16.119,26.886,-12.921,-17.531,-17.206,4.86,18.781,38.637,-17.099,11.881,3.5863,11.095,-5.023,-2.9055,-1.6771,20.943,20.265,8.9451,15.346,12.124,-3.0363
1.4806,-11.625,10.661,-4.183,10.694,-10.005,-2.7453,-10.789,-1.8212,-12.585,4.0121,-3.0166,20.691,3.9853,38.308,10.073,6.162,7.3373,33.135,46.748,24.083,55.224,56.799,18.007,9.1267,-7.3426,3.1697,-5.0506,-4.251,2.1594,20.378,18.373,6.5313,4.0379,-7.8808,2.698
6.2646,-9.7108,21.773,2.4481,15.495,-6.2715,12.576,-2.3369,2.613,-2.4614,16.354,-7.5357,33.618,-9.7212,24.012,-4.0822,12.558,22.389,46.229,48.638,45.486,49.882,22.788,-3.3191,5.2868,-11.739,-9.8831,-7.2906,-6.4979,-8.4606,-2.516,-1.6116,-8.6307,-15.604,-25.387,2.8922
7.8679,-14.977,21.846,1.5205,13.921,-3.8602,13.543,11.16,12.251,7.647,18.998,7.797,32.089,-37.869,-0.1683,-10.35,7.4039,-10.716,13.773,15.601,10.823,3.3837,-17.652,12.425,-1.5682,-6.3035,-10.512,-0.55787,-6.2054,-18.974,-17.088,-22.919,-24.015,-25.707,-21.458,-5.695
10.656,-20.82,14.915,-5.311,18.347,0.019552,8.4496,-1.7651,9.7203,-1.3734,5.5224,-3.8596,32.199,-31.495,-11.605,-10.122,-6.2242,-46.198,-20.43,-9.6911,-31.664,-33.319,-51.072,0.15262,-10.556,1.6519,-2.0066,7.78,-7.8583,-12.508,-13.972,-15.564,-18.095,-10.82,0.59854,2.5231
15.329,-25.005,14.006,-5.4782,12.97,-18.509,6.2044,-3.2745,0.03673,-11.437,0.60164,1.3579,13.559,-16.645,3.5545,10.304,-15.474,-53.238,-18.977,-38.684,-57.415,-31.711,-13.563,-12.204,-14.563,8.478,3.9655,11.946,0.91391,14.649,0.86382,0.73913,8.1743,6.4472,11.522,-0.98221
18.634,-20.444,19.89,0.88631,12.858,-22.046,6.0302,0.034905,-7.1116,-9.5785,0.015636,-4.2398,-9.8957,-12.073,12.118,24.491,-15.295,-18.893,-7.2557,-2.0413,-10.872,13.33,23.736,21.611,-10.215,7.8646,3.5769,5.9787,6.524,28.424,10.73,7.8075,23.943,9.3915,13.686,3.7313
10.659,-23.488,21.136,3.5737,8.9281,-19.446,5.2646,-9.0817,-8.0401,-4.1058,14.97,1.8851,-19.677,-5.1893,7.7977,32.072,16.509,48.878,11.505,15.472,41.299,12.296,2.5539,-3.2152,3.5712,8.5161,1.3259,-2.2178,4.2281,20.191,5.9406,6.3907,21.069,0.93592,-2.4121,0.29664
8.0433,-27.615,17.409,2.4087,12.721,-8.958,5.2917,0.11789,8.3226,1.6256,10.206,6.6823,-2.2584,2.1005,4.158,8.8875,10.404,44.865,17.98,2.2688,38.695,-8.3644,9.299,14.315,13.098,8.9136,1.0783,-10.548,-5.0317,-1.0303,-5.57,-9.1149,-3.4226,-10.003,-7.7477,-5.7124
10.786,-24.014,19.145,9.7964,21.293,-0.61379,12.326,4.4199,12.969,-10.892,-3.2167,-5.7107,27.597,18.848,14.164,7.0167,-7.1832,15.836,-1.8923,-8.8853,23.146,-16.184,-18.405,-7.0727,7.0554,8.3022,-4.7333,-14.151,-8.688,-22.895,-10.664,-8.9669,-18.247,-3.2397,-0.38482,0.68832
17.441,-19.131,22.965,2.2187,11.878,-9.0298,11.489,-5.5814,1.7314,-10.368,13.759,6.7155,31.959,20.476,14.327,-15.723,-28.607,-7.5232,-28.407,-35.437,-18.909,-22.446,-4.523,-5.0224,-8.2454,5.6788,-11.759,-7.3548,4.4097,-20.551,-2.725,3.8392,-9.1899,5.9157,-1.562,-3.6522
19.758,-18.306,25.44,7.1771,5.758,-11.492,1.2196,-10.675,6.8288,-6.201,3.9916,-1.6678,-1.5082,27.134,-20.953,-26.381,-7.4255,-39.402,-18.622,-10.51,-21.132,3.1381,7.5408,9.8951,-14.144,-4.5744,-9.1322,0.65492,14.682,-12.123,9.5185,9.3806,6.0015,6.2391,4.898,-0.76162
19.536,-20.231,21.425,-4.143,6.185,-7.2804,-3.3584,-10.053,1.9384,-11.943,4.3406,2.1496,-28.933,26.351,-37.077,-11.188,32.574,-30.272,12.72,22.277,14.884,11.553,-11.484,-12.43,-3.0343,-16.856,7.6856,14.54,18.118,-4.5163,16.76,10.649,21.016,7.3506,1.9356,-6.3652
